0.2891,0
0.2894,0
0.29,0
0.2904,0
0.2903,0
0.2882,0
0.2881,0
0.2883,0
0.2881,0
0.2898,0
0.2903,0
0.2903,0
0.2897,0
0.2883,0
0.287,0
0.2872,0
0.2862,0
0.2871,0
0.2868,0
0.2872,0
0.2865,0
0.2874,0
0.2878,0
0.2862,0
0.2871,0
0.2855,0
0.2855,0
0.2852,0
0.2851,0
0.2852,0
0.2852,0
0.2848,0
0.2856,0
0.2865,0
0.2878,0
0.2878,0
0.2869,0
0.287,0
0.2868,0
0.2871,0
0.2878,0
0.2903,0
0.2909,0
0.2913,0
0.2913,0
0.2914,0
0.2913,0
0.2918,0
0.293,0
0.2904,0
0.2885,0
0.2877,0
0.2871,0
0.2874,0
0.2878,0
0.2878,0
0.2881,0
0.2882,0
0.2865,0
0.2858,0
0.2857,0
0.2858,0
0.2852,0
0.2852,0
0.2853,0
0.2852,0
0.2851,0
0.2853,0
0.2865,0
0.2864,0
0.2865,0
0.2859,0
0.2857,0
0.2861,0
0.2867,0
0.2879,0
0.2883,0
0.2876,0
0.1286,0
0.0759,0
0.0719,0
0.1022,0
0.1889,0
0.2408,0
0.266,0
0.2791,0
0.287,0
0.289,0
0.2914,0
0.293,0
0.2919,0
0.2934,0
0.2909,0
0.2911,0
0.2908,0
0.2916,0
0.29,0
